id_contrato,data_solicitacao,data_aprovacao,departamento,tipo_contrato,valor,status,dias_para_aprovacao,aprovador
CT32804,2023-06-06,2023-06-20,TI,Evento,397335.76,Aprovado,14.0,Dr. José Miguel Porto
CT10608,2023-06-06,,Compras,Evento,258416.84,Rejeitado,,
CT39530,2023-06-06,2023-06-14,Jurídico,Fornecedor,43711.23,Aprovado,8.0,Pedro Henrique Nunes
CT28233,2023-06-06,,TI,Consultoria,41849.94,Rejeitado,,
CT47748,2023-06-06,2023-06-24,Marketing,Fornecedor,34623.64,Aprovado,18.0,Cecilia Alves
CT10031,2023-06-06,2023-06-18,Operações,Software,471307.08,Aprovado,12.0,Dr. João Rios
CT35937,2023-06-06,,Marketing,Prestação de Serviços,51205.08,Pendente,,
CT35802,2023-06-06,,Financeiro,Evento,493764.91,Cancelado,,
CT39374,2023-06-06,,Jurídico,Evento,33212.19,Pendente,,
CT22260,2023-06-06,2023-06-30,TI,Fornecedor,6582.42,Aprovado,24.0,Anthony Vargas
CT32539,2023-06-06,2023-07-02,Financeiro,Prestação de Serviços,289522.68,Aprovado,26.0,Apollo Santos
CT41351,2023-06-06,2023-06-17,RH,Fornecedor,476684.5,Aprovado,11.0,Joana Albuquerque
CT12464,2023-06-06,2023-06-25,TI,Evento,123161.13,Aprovado,19.0,Liz Costela
CT38497,2023-06-06,2023-07-01,Compras,Treinamento,406586.62,Aprovado,25.0,Dr. João Rios
CT40985,2023-06-06,2023-06-28,Jurídico,Treinamento,192358.01,Aprovado,22.0,Luiz Felipe Costa
CT23283,2023-06-06,2023-06-29,Jurídico,Software,80194.59,Aprovado,23.0,Anthony Gabriel Costa
CT42966,2023-06-06,2023-07-05,Operações,Consultoria,116454.29,Aprovado,29.0,Alexandre Pereira
CT24661,2023-06-06,2023-06-28,Operações,Evento,387858.45,Aprovado,22.0,Srta. Ana Lívia Monteiro
CT37353,2023-06-06,,Marketing,Evento,387998.74,Pendente,,
CT28692,2023-06-06,2023-06-19,RH,Fornecedor,126949.9,Aprovado,13.0,Alexandre Pereira
CT30183,2023-06-06,2023-06-07,TI,Prestação de Serviços,422675.64,Aprovado,1.0,Luiz Fernando Fogaça
CT20373,2023-06-06,2023-06-13,Jurídico,Software,91721.88,Aprovado,7.0,Luiz Felipe Costa
CT46267,2023-06-06,2023-07-04,RH,Prestação de Serviços,185441.51,Aprovado,28.0,Srta. Larissa Fernandes
CT34508,2023-06-06,2023-07-01,Marketing,Evento,206808.72,Aprovado,25.0,Anthony Vargas
CT36206,2023-06-06,2023-06-11,Jurídico,Fornecedor,150726.64,Aprovado,5.0,Joana Albuquerque
CT44627,2023-06-06,,Operações,Consultoria,442542.76,Pendente,,
CT36308,2023-06-06,2023-06-21,Operações,Evento,396238.1,Aprovado,15.0,Srta. Ana Lívia Monteiro
CT35486,2023-06-06,2023-06-27,Jurídico,Treinamento,83378.51,Aprovado,21.0,Apollo Santos
CT18430,2023-06-06,2023-06-27,RH,Fornecedor,264199.48,Aprovado,21.0,Luiz Fernando Fogaça
CT34949,2023-06-06,2023-06-26,TI,Fornecedor,302228.76,Aprovado,20.0,Alexandre Pereira
CT43783,2023-06-06,2023-06-20,Financeiro,Prestação de Serviços,451291.17,Aprovado,14.0,Srta. Larissa Fernandes
CT15002,2023-06-06,2023-06-11,Financeiro,Consultoria,226957.34,Aprovado,5.0,Isadora Moraes
CT22483,2023-06-06,2023-06-19,Financeiro,Treinamento,86934.95,Aprovado,13.0,Joana Albuquerque
CT08117,2023-06-06,2023-06-28,Operações,Evento,5526.72,Aprovado,22.0,Dr. José Miguel Porto
CT27423,2023-06-06,2023-06-14,TI,Software,199568.15,Aprovado,8.0,Alexandre Pereira
CT40815,2023-06-07,2023-06-19,Marketing,Software,54703.01,Aprovado,12.0,Cecilia Alves
CT41415,2023-06-07,,Marketing,Evento,407534.44,Pendente,,
CT31206,2023-06-07,2023-06-12,Financeiro,Prestação de Serviços,148433.66,Aprovado,5.0,Sr. Theodoro Macedo
CT48496,2023-06-07,2023-06-09,Compras,Fornecedor,476904.92,Aprovado,2.0,Anthony Gabriel Costa
CT00711,2023-06-07,2023-07-06,Marketing,Evento,450327.08,Aprovado,29.0,Davi Lucas Carvalho
CT32014,2023-06-07,,Financeiro,Software,159869.39,Pendente,,
CT09016,2023-06-07,2023-07-04,Jurídico,Treinamento,103386.4,Aprovado,27.0,Srta. Larissa Fernandes
CT18350,2023-06-07,2023-07-01,Financeiro,Evento,5865.77,Aprovado,24.0,Ana Luiza Jesus
CT42918,2023-06-07,,Jurídico,Fornecedor,398097.32,Pendente,,
CT49305,2023-06-07,2023-06-26,Marketing,Evento,487215.59,Aprovado,19.0,Isadora Moraes
CT33772,2023-06-07,2023-06-28,Compras,Software,66512.83,Aprovado,21.0,Ana Luiza Jesus
CT10498,2023-06-07,,Operações,Evento,21469.12,Pendente,,
CT26770,2023-06-07,,RH,Evento,260437.22,Cancelado,,
CT00655,2023-06-07,2023-06-26,TI,Fornecedor,11878.29,Aprovado,19.0,Asafe Cardoso
CT34084,2023-06-07,2023-06-14,Jurídico,Fornecedor,255710.82,Aprovado,7.0,Anthony Vargas
CT11100,2023-06-07,2023-06-25,Marketing,Software,136897.7,Aprovado,18.0,Cecilia Alves
CT26716,2023-06-07,2023-06-10,Operações,Consultoria,157518.47,Aprovado,3.0,Dr. José Miguel Porto
CT00793,2023-06-07,,Jurídico,Fornecedor,200987.98,Pendente,,
CT04127,2023-06-07,2023-06-15,Financeiro,Evento,208426.92,Aprovado,8.0,Anthony Gabriel Costa
CT10473,2023-06-07,,TI,Prestação de Serviços,43490.09,Pendente,,
CT34096,2023-06-07,2023-07-01,Jurídico,Consultoria,453172.26,Aprovado,24.0,Luiz Felipe Costa
CT32747,2023-06-07,2023-07-01,Compras,Fornecedor,289228.71,Aprovado,24.0,Cecilia Alves
CT32206,2023-06-07,,Financeiro,Prestação de Serviços,257314.54,Pendente,,
CT49881,2023-06-07,,TI,Consultoria,404284.88,Pendente,,
CT37777,2023-06-07,,Operações,Prestação de Serviços,480911.85,Pendente,,
CT04027,2023-06-07,,Compras,Treinamento,14208.41,Rejeitado,,
CT24097,2023-06-07,2023-06-24,Operações,Consultoria,285682.81,Aprovado,17.0,Pedro Henrique Nunes
CT35686,2023-06-07,2023-06-13,Marketing,Consultoria,268049.93,Aprovado,6.0,Isadora Moraes
CT37949,2023-06-07,,Marketing,Prestação de Serviços,470610.25,Rejeitado,,
CT09235,2023-06-07,,Marketing,Evento,28119.25,Pendente,,
CT06099,2023-06-07,,Financeiro,Software,75005.93,Rejeitado,,
CT22565,2023-06-07,,TI,Evento,2719.61,Rejeitado,,
CT09866,2023-06-07,,Jurídico,Evento,9485.15,Cancelado,,
CT43046,2023-06-07,2023-07-03,Financeiro,Consultoria,172716.02,Aprovado,26.0,Pedro Henrique Nunes
CT30522,2023-06-07,2023-06-28,TI,Consultoria,406193.86,Aprovado,21.0,Calebe Rodrigues
CT42564,2023-06-07,2023-06-19,Compras,Fornecedor,185929.98,Aprovado,12.0,Isadora Moraes
CT20190,2023-06-07,2023-06-24,Operações,Software,175103.52,Aprovado,17.0,Isadora Moraes
CT22998,2023-06-07,2023-06-27,RH,Software,292850.51,Aprovado,20.0,Dr. João Rios
CT14025,2023-06-07,,Compras,Fornecedor,290315.93,Rejeitado,,
CT38447,2023-06-07,2023-06-15,Marketing,Software,109825.87,Aprovado,8.0,Luiz Fernando Fogaça
CT44165,2023-06-07,2023-07-03,Operações,Prestação de Serviços,444993.21,Aprovado,26.0,Dr. João Rios
CT33123,2023-06-07,2023-07-07,Operações,Fornecedor,183051.16,Aprovado,30.0,Cecilia Alves
CT35183,2023-06-07,2023-07-06,Jurídico,Prestação de Serviços,409084.58,Aprovado,29.0,Joana Albuquerque
CT42051,2023-06-07,2023-06-21,Compras,Evento,73896.43,Aprovado,14.0,Liz Costela
CT49845,2023-06-07,2023-07-01,RH,Treinamento,175230.95,Aprovado,24.0,Davi Lucas Carvalho
CT23153,2023-06-07,2023-07-05,TI,Fornecedor,97792.98,Aprovado,28.0,Calebe Rodrigues
CT42545,2023-06-07,2023-07-02,Operações,Software,263586.84,Aprovado,25.0,Anthony Gabriel Costa
CT49384,2023-06-07,,RH,Treinamento,60190.83,Pendente,,
CT38209,2023-06-07,,Operações,Evento,236256.21,Rejeitado,,
CT08108,2023-06-07,2023-06-11,Jurídico,Prestação de Serviços,362228.1,Aprovado,4.0,Liz Costela
CT01769,2023-06-07,2023-06-14,Compras,Treinamento,14332.22,Aprovado,7.0,Apollo Santos
CT07245,2023-06-07,2023-06-25,Marketing,Fornecedor,370012.42,Aprovado,18.0,Sr. Theodoro Macedo
CT01783,2023-06-07,2023-06-08,TI,Prestação de Serviços,340299.8,Aprovado,1.0,Calebe Rodrigues
CT20288,2023-06-07,2023-07-05,Financeiro,Fornecedor,393295.15,Aprovado,28.0,Ana Luiza Jesus
CT33103,2023-06-07,,Marketing,Prestação de Serviços,20493.74,Rejeitado,,
CT03813,2023-06-07,,Marketing,Consultoria,298836.38,Rejeitado,,
CT28474,2023-06-07,2023-07-01,Marketing,Treinamento,471505.69,Aprovado,24.0,Apollo Santos
CT40322,2023-06-07,2023-06-12,Marketing,Treinamento,172512.7,Aprovado,5.0,Pedro Henrique Nunes
CT04577,2023-06-07,2023-07-01,RH,Treinamento,209366.91,Aprovado,24.0,Ana Luiza Jesus
CT28468,2023-06-07,2023-07-04,Jurídico,Treinamento,446590.76,Aprovado,27.0,Srta. Ana Lívia Monteiro
CT38519,2023-06-07,2023-06-10,Operações,Treinamento,487546.95,Aprovado,3.0,Luiz Fernando Fogaça
CT29129,2023-06-07,,Compras,Evento,447784.45,Rejeitado,,
CT22208,2023-06-07,2023-06-20,Operações,Prestação de Serviços,113363.83,Aprovado,13.0,Joana Albuquerque
CT33973,2023-06-07,,Operações,Prestação de Serviços,380597.57,Cancelado,,
CT00176,2023-06-08,2023-06-26,TI,Treinamento,440542.46,Aprovado,18.0,Luiz Felipe Costa
CT46472,2023-06-08,2023-07-08,Operações,Software,197003.85,Aprovado,30.0,Asafe Cardoso
CT16867,2023-06-08,2023-06-23,Operações,Prestação de Serviços,265228.72,Aprovado,15.0,Isadora Moraes
CT42789,2023-06-08,,Compras,Software,171538.59,Cancelado,,
CT08130,2023-06-08,2023-07-07,TI,Evento,25501.64,Aprovado,29.0,Pedro Henrique Nunes
CT05769,2023-06-08,2023-06-12,Financeiro,Consultoria,84075.24,Aprovado,4.0,Calebe Rodrigues
CT01195,2023-06-08,2023-06-22,Marketing,Software,272718.91,Aprovado,14.0,Sr. Theodoro Macedo
CT03974,2023-06-08,,Jurídico,Fornecedor,285593.64,Pendente,,
CT31849,2023-06-08,2023-07-06,Financeiro,Software,220311.47,Aprovado,28.0,Sr. Theodoro Macedo
CT49497,2023-06-08,2023-07-08,Marketing,Consultoria,22659.8,Aprovado,30.0,Anthony Vargas
CT02055,2023-06-08,,Marketing,Software,354967.05,Rejeitado,,
CT42190,2023-06-08,,RH,Software,108393.14,Cancelado,,
CT20354,2023-06-08,2023-06-10,Compras,Consultoria,361435.8,Aprovado,2.0,Anthony Vargas
CT38061,2023-06-08,2023-07-02,Financeiro,Software,271081.74,Aprovado,24.0,Calebe Rodrigues
CT16797,2023-06-08,2023-06-27,TI,Evento,29126.54,Aprovado,19.0,Asafe Cardoso
CT28951,2023-06-08,2023-07-02,TI,Fornecedor,318328.39,Aprovado,24.0,Dr. José Miguel Porto
CT48041,2023-06-08,2023-07-03,Financeiro,Software,359172.92,Aprovado,25.0,Ana Luiza Jesus
CT29575,2023-06-08,,Operações,Consultoria,77491.55,Rejeitado,,
CT00343,2023-06-08,2023-07-01,TI,Treinamento,22135.23,Aprovado,23.0,Anthony Gabriel Costa
CT39390,2023-06-08,2023-06-10,TI,Prestação de Serviços,463817.83,Aprovado,2.0,Cecilia Alves
CT07262,2023-06-08,2023-06-15,Marketing,Fornecedor,275947.37,Aprovado,7.0,Srta. Ana Lívia Monteiro
CT10100,2023-06-08,2023-07-04,Operações,Consultoria,165695.28,Aprovado,26.0,Dr. João Rios
CT49032,2023-06-08,2023-06-24,Compras,Software,203841.53,Aprovado,16.0,Luiz Felipe Costa
CT48849,2023-06-08,2023-06-19,Financeiro,Prestação de Serviços,442900.42,Aprovado,11.0,Luiz Felipe Costa
CT08868,2023-06-08,2023-06-11,Compras,Treinamento,97329.3,Aprovado,3.0,Asafe Cardoso
CT28464,2023-06-08,2023-06-25,Jurídico,Software,329469.57,Aprovado,17.0,Calebe Rodrigues
CT18841,2023-06-08,2023-06-13,Jurídico,Consultoria,62792.91,Aprovado,5.0,Pedro Henrique Nunes
CT36809,2023-06-08,2023-06-18,Jurídico,Evento,356747.12,Aprovado,10.0,Ana Luiza Jesus
CT25871,2023-06-08,2023-06-21,RH,Consultoria,4225.31,Aprovado,13.0,Isadora Moraes
CT47376,2023-06-08,2023-06-17,Operações,Software,67634.58,Aprovado,9.0,Alexandre Pereira
CT02344,2023-06-08,2023-07-01,Compras,Consultoria,495993.6,Aprovado,23.0,Isadora Moraes
CT32452,2023-06-08,2023-07-06,RH,Fornecedor,117888.52,Aprovado,28.0,Anthony Gabriel Costa
CT21024,2023-06-08,2023-06-29,Jurídico,Fornecedor,338560.09,Aprovado,21.0,Dr. João Rios
CT05223,2023-06-08,2023-06-29,RH,Treinamento,174586.18,Aprovado,21.0,Joana Albuquerque
CT42312,2023-06-08,2023-06-29,TI,Consultoria,16669.23,Aprovado,21.0,Liz Costela
CT04482,2023-06-08,,TI,Consultoria,89674.47,Cancelado,,
CT18964,2023-06-08,2023-06-18,Marketing,Treinamento,153248.96,Aprovado,10.0,Srta. Ana Lívia Monteiro
CT49850,2023-06-08,2023-07-08,Marketing,Fornecedor,379215.95,Aprovado,30.0,Sr. Theodoro Macedo
CT39044,2023-06-08,2023-06-30,Jurídico,Software,442962.7,Aprovado,22.0,Asafe Cardoso
CT34758,2023-06-08,2023-06-10,Compras,Treinamento,209465.12,Aprovado,2.0,Apollo Santos
CT34051,2023-06-08,,Jurídico,Consultoria,255332.62,Rejeitado,,
CT39933,2023-06-08,2023-06-10,Operações,Treinamento,382730.31,Aprovado,2.0,Apollo Santos
CT23448,2023-06-08,2023-06-12,Jurídico,Consultoria,273799.55,Aprovado,4.0,Dr. José Miguel Porto
CT05797,2023-06-08,2023-06-23,Financeiro,Consultoria,216647.3,Aprovado,15.0,Sr. Theodoro Macedo
CT15868,2023-06-08,2023-06-12,Marketing,Software,190516.8,Aprovado,4.0,Dr. João Rios
CT40898,2023-06-08,2023-06-24,Financeiro,Evento,41312.13,Aprovado,16.0,Alexandre Pereira
CT32912,2023-06-08,,RH,Consultoria,357272.28,Pendente,,
CT27663,2023-06-08,2023-06-28,TI,Treinamento,20470.1,Aprovado,20.0,Luiz Felipe Costa
CT15597,2023-06-08,,RH,Evento,456831.7,Pendente,,
CT42102,2023-06-08,,Jurídico,Consultoria,341177.39,Rejeitado,,
CT43256,2023-06-08,2023-06-20,Compras,Consultoria,32778.47,Aprovado,12.0,Sr. Theodoro Macedo
CT13219,2023-06-08,2023-06-12,Marketing,Fornecedor,430400.28,Aprovado,4.0,Liz Costela
CT33495,2023-06-08,2023-06-27,Marketing,Fornecedor,17725.5,Aprovado,19.0,Srta. Ana Lívia Monteiro
CT01327,2023-06-08,,Operações,Consultoria,105687.19,Pendente,,
CT44329,2023-06-08,,Financeiro,Fornecedor,10426.22,Pendente,,
CT45155,2023-06-08,2023-06-13,Financeiro,Prestação de Serviços,49603.04,Aprovado,5.0,Joana Albuquerque
CT44834,2023-06-08,2023-06-25,Operações,Prestação de Serviços,11288.73,Aprovado,17.0,Srta. Larissa Fernandes
CT24293,2023-06-08,2023-06-26,Financeiro,Evento,276497.52,Aprovado,18.0,Dr. João Rios
CT09649,2023-06-08,,Jurídico,Fornecedor,199513.02,Rejeitado,,
CT18151,2023-06-08,2023-06-14,Jurídico,Fornecedor,420639.17,Aprovado,6.0,Luiz Fernando Fogaça
CT37488,2023-06-08,2023-06-15,Marketing,Evento,334276.21,Aprovado,7.0,Sr. Theodoro Macedo
CT32252,2023-06-08,,Marketing,Fornecedor,261772.61,Rejeitado,,
CT33867,2023-06-09,2023-06-12,TI,Treinamento,333046.94,Aprovado,3.0,Dr. José Miguel Porto
CT24674,2023-06-09,2023-06-14,Financeiro,Evento,26206.82,Aprovado,5.0,Calebe Rodrigues
CT18816,2023-06-09,,Compras,Consultoria,469830.1,Rejeitado,,
CT20533,2023-06-09,2023-06-14,Marketing,Prestação de Serviços,157247.56,Aprovado,5.0,Luiz Felipe Costa
CT15452,2023-06-09,2023-06-15,Jurídico,Evento,146621.85,Aprovado,6.0,Asafe Cardoso
CT05801,2023-06-09,2023-06-23,Financeiro,Fornecedor,467532.87,Aprovado,14.0,Dr. José Miguel Porto
CT31968,2023-06-09,2023-07-01,Marketing,Evento,137554.59,Aprovado,22.0,Anthony Vargas
CT19607,2023-06-09,,Operações,Consultoria,351621.81,Rejeitado,,
CT30798,2023-06-09,,RH,Software,200514.62,Pendente,,
CT22925,2023-06-09,2023-07-04,Marketing,Prestação de Serviços,330538.87,Aprovado,25.0,Isadora Moraes
CT18362,2023-06-09,2023-06-15,Financeiro,Treinamento,208405.86,Aprovado,6.0,Joana Albuquerque
CT20964,2023-06-09,,Marketing,Treinamento,329076.88,Rejeitado,,
CT27253,2023-06-09,2023-07-07,TI,Evento,199370.55,Aprovado,28.0,Alexandre Pereira
CT18446,2023-06-09,2023-06-28,Marketing,Treinamento,315643.65,Aprovado,19.0,Apollo Santos
CT03686,2023-06-09,2023-07-06,Jurídico,Treinamento,424212.64,Aprovado,27.0,Alexandre Pereira
CT05205,2023-06-09,,Jurídico,Software,453199.9,Pendente,,
CT25140,2023-06-09,2023-06-19,RH,Treinamento,347142.19,Aprovado,10.0,Liz Costela
CT36709,2023-06-09,2023-07-07,Financeiro,Prestação de Serviços,405289.73,Aprovado,28.0,Joana Albuquerque
CT48615,2023-06-09,2023-07-08,TI,Treinamento,458822.9,Aprovado,29.0,Sr. Theodoro Macedo
CT28065,2023-06-09,,Marketing,Treinamento,421225.61,Rejeitado,,
CT08297,2023-06-09,2023-06-19,TI,Fornecedor,276880.23,Aprovado,10.0,Calebe Rodrigues
CT18021,2023-06-09,2023-06-25,RH,Evento,282596.68,Aprovado,16.0,Ana Luiza Jesus
CT45584,2023-06-09,2023-07-03,Jurídico,Consultoria,486931.44,Aprovado,24.0,Isadora Moraes
CT27613,2023-06-09,2023-06-18,Compras,Software,377672.62,Aprovado,9.0,Ana Luiza Jesus
CT17208,2023-06-09,2023-07-06,Compras,Treinamento,215694.42,Aprovado,27.0,Joana Albuquerque
CT19864,2023-06-09,2023-06-12,Financeiro,Treinamento,18888.57,Aprovado,3.0,Anthony Gabriel Costa
CT28846,2023-06-09,2023-06-18,Financeiro,Fornecedor,259650.92,Aprovado,9.0,Luiz Fernando Fogaça
CT22323,2023-06-09,2023-07-09,Jurídico,Consultoria,145086.49,Aprovado,30.0,Apollo Santos
CT46464,2023-06-09,2023-06-14,Compras,Evento,138523.45,Aprovado,5.0,Davi Lucas Carvalho
CT20875,2023-06-09,2023-07-06,Marketing,Evento,434941.21,Aprovado,27.0,Luiz Felipe Costa
CT02044,2023-06-09,2023-07-07,RH,Prestação de Serviços,106157.95,Aprovado,28.0,Ana Luiza Jesus
CT00937,2023-06-09,2023-06-29,Financeiro,Treinamento,465411.81,Aprovado,20.0,Davi Lucas Carvalho
CT32632,2023-06-09,2023-07-03,TI,Treinamento,299287.87,Aprovado,24.0,Isadora Moraes
CT35000,2023-06-09,2023-06-27,Jurídico,Fornecedor,384385.69,Aprovado,18.0,Luiz Felipe Costa
CT40919,2023-06-09,2023-06-17,Marketing,Software,160307.52,Aprovado,8.0,Davi Lucas Carvalho
CT30442,2023-06-09,,Financeiro,Software,3569.11,Rejeitado,,
CT14811,2023-06-09,2023-06-25,Marketing,Consultoria,330559.43,Aprovado,16.0,Liz Costela
CT18085,2023-06-09,,Operações,Fornecedor,41433.39,Pendente,,
CT03820,2023-06-09,2023-06-28,Operações,Consultoria,395262.64,Aprovado,19.0,Joana Albuquerque
CT28709,2023-06-09,,Compras,Software,197429.87,Pendente,,
CT48749,2023-06-09,2023-07-04,Financeiro,Fornecedor,305183.65,Aprovado,25.0,Ana Luiza Jesus
CT39825,2023-06-09,2023-06-28,Jurídico,Evento,144887.16,Aprovado,19.0,Asafe Cardoso
CT25451,2023-06-09,2023-06-15,Operações,Software,444991.57,Aprovado,6.0,Anthony Vargas
CT38143,2023-06-09,2023-06-26,TI,Prestação de Serviços,282320.83,Aprovado,17.0,Luiz Felipe Costa
CT33538,2023-06-09,2023-06-17,Operações,Consultoria,235007.24,Aprovado,8.0,Liz Costela
CT25923,2023-06-09,,RH,Consultoria,102680.17,Pendente,,
CT17061,2023-06-09,2023-07-01,Marketing,Evento,410958.73,Aprovado,22.0,Joana Albuquerque
CT40438,2023-06-09,2023-06-12,Operações,Software,100877.52,Aprovado,3.0,Luiz Felipe Costa
CT10468,2023-06-09,,Operações,Fornecedor,213070.63,Rejeitado,,
CT11631,2023-06-09,2023-06-25,RH,Software,50157.58,Aprovado,16.0,Joana Albuquerque
CT32752,2023-06-09,2023-06-27,Financeiro,Fornecedor,236718.47,Aprovado,18.0,Isadora Moraes
CT11779,2023-06-09,2023-06-25,Marketing,Fornecedor,139485.25,Aprovado,16.0,Srta. Ana Lívia Monteiro
CT06361,2023-06-09,,RH,Fornecedor,418548.25,Pendente,,
CT29700,2023-06-09,2023-06-29,Marketing,Evento,229515.85,Aprovado,20.0,Davi Lucas Carvalho
CT01966,2023-06-09,2023-07-04,Jurídico,Evento,77095.37,Aprovado,25.0,Sr. Theodoro Macedo
CT24374,2023-06-09,2023-06-21,Financeiro,Prestação de Serviços,285479.19,Aprovado,12.0,Calebe Rodrigues
CT41376,2023-06-09,2023-07-08,Operações,Treinamento,49537.2,Aprovado,29.0,Anthony Vargas
CT41957,2023-06-09,2023-06-19,Marketing,Prestação de Serviços,291072.29,Aprovado,10.0,Joana Albuquerque
CT08811,2023-06-09,2023-06-17,TI,Fornecedor,220157.03,Aprovado,8.0,Srta. Larissa Fernandes
CT44800,2023-06-09,2023-06-11,TI,Treinamento,223736.68,Aprovado,2.0,Isadora Moraes
CT33096,2023-06-09,2023-06-25,Financeiro,Evento,403632.57,Aprovado,16.0,Liz Costela
CT12873,2023-06-10,2023-07-02,Jurídico,Evento,305020.13,Aprovado,22.0,Davi Lucas Carvalho
CT01729,2023-06-10,2023-06-25,RH,Treinamento,184388.46,Aprovado,15.0,Anthony Gabriel Costa
CT01676,2023-06-10,2023-06-22,Operações,Fornecedor,442017.42,Aprovado,12.0,Apollo Santos
CT36100,2023-06-10,,Financeiro,Consultoria,45851.46,Rejeitado,,
CT32826,2023-06-10,2023-06-11,RH,Consultoria,405361.58,Aprovado,1.0,Dr. João Rios
CT07511,2023-06-10,2023-07-02,RH,Treinamento,52078.66,Aprovado,22.0,Luiz Felipe Costa
CT34032,2023-06-10,2023-06-15,Financeiro,Consultoria,94255.91,Aprovado,5.0,Srta. Ana Lívia Monteiro
CT47595,2023-06-10,,Operações,Treinamento,249321.55,Pendente,,
CT39562,2023-06-10,2023-06-15,Operações,Treinamento,325750.94,Aprovado,5.0,Isadora Moraes
CT15572,2023-06-10,2023-06-14,TI,Software,149155.77,Aprovado,4.0,Anthony Gabriel Costa
CT34609,2023-06-10,2023-07-09,Jurídico,Software,459397.17,Aprovado,29.0,Dr. João Rios
CT16412,2023-06-10,2023-06-17,RH,Consultoria,337336.66,Aprovado,7.0,Apollo Santos
CT06947,2023-06-10,2023-06-24,RH,Fornecedor,47025.21,Aprovado,14.0,Liz Costela
CT04907,2023-06-10,2023-06-19,Jurídico,Fornecedor,340324.69,Aprovado,9.0,Srta. Ana Lívia Monteiro
CT22402,2023-06-10,,RH,Consultoria,78543.53,Pendente,,
CT22399,2023-06-10,2023-06-23,Financeiro,Software,139715.73,Aprovado,13.0,Apollo Santos
CT39116,2023-06-10,2023-07-03,Jurídico,Consultoria,137150.86,Aprovado,23.0,Ana Luiza Jesus
CT00411,2023-06-10,,TI,Fornecedor,144527.54,Pendente,,
CT09580,2023-06-10,2023-07-07,Financeiro,Prestação de Serviços,402359.55,Aprovado,27.0,Asafe Cardoso
CT09571,2023-06-10,2023-07-09,Marketing,Prestação de Serviços,266785.04,Aprovado,29.0,Alexandre Pereira
CT33962,2023-06-10,2023-06-22,TI,Fornecedor,285550.85,Aprovado,12.0,Liz Costela
CT37982,2023-06-10,2023-06-11,Marketing,Prestação de Serviços,222096.75,Aprovado,1.0,Liz Costela
CT36020,2023-06-10,2023-06-19,Compras,Consultoria,261700.83,Aprovado,9.0,Anthony Vargas
CT16307,2023-06-10,2023-06-28,Financeiro,Software,17239.93,Aprovado,18.0,Luiz Fernando Fogaça
CT38531,2023-06-10,2023-06-18,RH,Software,243907.22,Aprovado,8.0,Srta. Larissa Fernandes
CT18488,2023-06-10,2023-06-17,Compras,Treinamento,408918.11,Aprovado,7.0,Dr. João Rios
CT43292,2023-06-10,2023-07-04,TI,Fornecedor,208539.33,Aprovado,24.0,Cecilia Alves
CT44870,2023-06-10,2023-06-11,Compras,Fornecedor,441692.47,Aprovado,1.0,Luiz Fernando Fogaça
CT35081,2023-06-10,2023-06-17,Financeiro,Fornecedor,462747.47,Aprovado,7.0,Alexandre Pereira
CT40712,2023-06-10,,Compras,Consultoria,212058.1,Rejeitado,,
CT35482,2023-06-10,,Jurídico,Prestação de Serviços,157816.93,Pendente,,
CT03763,2023-06-10,2023-06-14,Jurídico,Software,354861.34,Aprovado,4.0,Cecilia Alves
CT40889,2023-06-10,2023-06-20,Operações,Software,31931.35,Aprovado,10.0,Anthony Vargas
CT09810,2023-06-10,,RH,Evento,84734.09,Cancelado,,
CT21700,2023-06-10,,TI,Evento,416994.21,Pendente,,
CT46814,2023-06-10,2023-06-25,TI,Treinamento,484683.5,Aprovado,15.0,Alexandre Pereira
CT28990,2023-06-10,2023-07-03,Marketing,Evento,294003.67,Aprovado,23.0,Srta. Ana Lívia Monteiro
